,PolNum,tarif
391,200326207,734.2645809188549
392,200326209,917.4219872682772
393,200326210,1482.3731867900794
394,200326212,646.6804545189482
395,200326213,618.8471740809968
396,200326214,1501.8072945287038
397,200326215,560.8016933347529
398,200326216,1292.7104370788852
399,200326220,1486.0305757825881
400,200326221,947.806651536888
401,200326222,784.7550292943449
402,200326223,796.4414471215254
403,200326224,1250.492610354173
404,200326225,1641.3825119101034
405,200326226,1456.5138919952083
406,200326227,1391.7168092950342
407,200326228,1569.4029099439708
408,200326229,905.6441101449171
409,200326230,321.5227441019772
410,200326231,995.6733920697504
411,200326235,1246.5334023284001
412,200326237,420.4022051245132
413,200326238,781.1519023997845
414,200326239,1343.1260276405258
415,200326240,697.2466243795797
416,200326241,958.5155037194625
417,200326242,687.293991337714
418,200326243,1321.0054051748739
419,200326246,1349.5143648785267
420,200326248,996.5411516431768
421,200326249,1477.6632247208029
422,200326250,1200.8238373695467
423,200326251,1091.8224922880909
424,200326252,995.9577274300594
425,200326253,1326.4761657468887
426,200326254,1140.3263196946973
427,200326256,493.8226695391306
428,200326259,630.5836201571083
429,200326263,845.7465272321047
430,200326264,1124.4632994521646
431,200326265,969.0532527111751
432,200326266,661.9415095796304
433,200326267,773.8791342304145
434,200326269,1448.9253707275143
435,200326271,345.3745099361856
436,200326276,1062.447609044463
437,200326277,922.5937978494078
438,200326279,1232.2932844755358
439,200326280,1526.5910635385055
440,200326281,1262.2339942490605
441,200326282,1313.523238213923
442,200326283,1381.9796101906863
443,200326285,767.2653141173317
444,200326286,916.4026638002817
445,200326287,655.9539120684154
446,200326289,1180.8933265170629
447,200326290,510.1777277434106
448,200326291,1452.0637587556114
449,200326292,772.4324912054697
450,200326293,617.8279342246013
451,200326294,967.1030456504699
452,200326295,1016.922471406074
453,200326296,990.5090414033339
454,200326297,1173.1855713986763
455,200326298,642.7184314337701
456,200326300,338.9160911338396
457,200326301,1656.2003538746067
458,200326303,1383.0801353416057
459,200326304,1060.2342754551416
460,200326305,502.0779255352754
461,200326306,1622.927297064227
462,200326307,1238.8072931345023
463,200326308,1455.8936163959434
464,200326309,817.7898731252308
465,200326310,1597.6606444419087
466,200326311,1642.4809616234775
467,200326312,746.0138404876902
468,200326313,681.0201725786784
469,200326315,462.72761204528484
470,200326317,587.2754492210997
471,200326318,1516.3882855244453
472,200326319,599.606142167638
473,200326320,1172.1707958830832
474,200326322,1160.3679009457019
475,200326323,800.7345901519852
476,200326325,506.10138186305915
477,200326326,928.5289062160168
478,200326328,305.1334041330627
479,200326329,1637.856352496114
480,200326330,1472.9488624479882
481,200326331,1528.751733758618
482,200326332,477.75817789349776
483,200326334,886.675010827761
484,200326337,797.9511910240542
485,200326338,592.0162830171606
486,200326340,780.2154477325633
487,200326343,905.12144277347
488,200326346,666.9678506892434
489,200326349,1490.7379594686477
490,200326350,580.2994705850934
491,200326351,847.2552842242235
492,200326354,921.9983706420344
493,200326355,1390.7890189250638
494,200326356,1585.2588788502235
495,200326357,876.6181504365186
496,200326358,943.5084609118663
497,200326359,1067.0851556764796
498,200326360,689.7217997041616
499,200326361,1032.6050916967417
500,200326362,935.0940555876429
501,200326363,1349.569160026301
502,200326364,974.6397847201056
503,200326366,900.4400414628511
504,200326367,898.5340371298282
505,200326368,533.0841609219992
506,200326369,1145.5656906417225
507,200326370,1145.6098861930293
508,200326371,1020.415633792932
509,200326372,1087.189382865079
510,200326373,1506.5163503319343
511,200326375,536.2196733894209
512,200326376,666.3448843952327
513,200326378,1029.0069795234347
514,200326379,929.5475476638213
515,200326381,1405.0441529367556
516,200326385,710.0323506281654
517,200326386,1707.1584202935996
518,200326387,599.3891383089593
519,200326388,1256.2713998831648
520,200326389,1133.6183242543211
521,200326392,1437.224794103489
522,200326393,1644.509550447971
523,200326394,447.41147439780843
524,200326395,888.6218665747729
525,200326396,987.08505366372
526,200326397,1457.353637283117
527,200326398,987.1361842914124
528,200326399,1065.46757503143
529,200326400,1048.1774453206945
530,200326401,1116.937564975679
531,200326402,650.9868428269853
532,200326403,1095.630588784195
533,200326404,1370.6200485324068
534,200326405,747.0652811465231
535,200326407,726.7696246557424
536,200326408,1166.1363826813763
537,200326409,869.1215201943652
538,200326410,486.9341812115489
539,200326411,1687.7929840314728
540,200326412,747.0835391117193
541,200326413,585.436472478141
542,200326414,1221.4783720654846
543,200326415,1434.854160683089
544,200326416,634.2823176866787
545,200326417,383.5220956429249
546,200326418,1025.4841298336125
547,200326419,817.1907195085882
548,200326420,1009.302248136832
549,200326421,1398.767613197151
550,200326423,760.9303384105183
551,200326426,456.5624645711844
552,200326427,1201.558739294262
553,200326429,1300.7225617072024
554,200326430,725.7818590263925
555,200326431,1384.3651371241817
556,200326432,619.5032402990516
557,200326433,998.5927529520441
558,200326434,1348.925606083335
559,200326435,1388.9595607548931
560,200326436,644.8704860346763
561,200326437,1424.7794395840165
562,200326438,702.5570618338336
563,200326439,899.82428915941
564,200326440,1344.2075345450482
565,200326443,1003.6474735928533
566,200326445,760.3337913813401
567,200326446,1181.5433483682489
568,200326447,788.0629040878498
569,200326448,1009.0989199634564
570,200326449,753.9176034105247
571,200326450,1088.010571686895
572,200326451,759.6458804782195
573,200326452,1465.997570305562
574,200326453,1034.0459393629897
575,200326455,1301.8322449933164
576,200326456,614.0889322339967
577,200326457,650.3503261938503
578,200326458,1622.1827483599095
579,200326459,815.7535166399488
580,200326460,832.3965954470999
581,200326462,1635.5168087105874
582,200326464,501.88891316717496
583,200326465,864.2496513192021
584,200326466,1222.185063742831
585,200326468,754.6042254123058
586,200326470,1452.9582866055916
587,200326471,638.0344989654957
588,200326472,1256.5109285964245
589,200326473,959.7544279892303
590,200326474,460.3353872973757
591,200326475,993.5997325092809
592,200326477,588.2383376089149
593,200326479,1565.0365839216342
594,200326480,1064.9896708427723
595,200326482,778.1314531328144
596,200326483,846.7024748917233
597,200326484,1369.2736238133812
598,200326486,1259.402463919651
599,200326487,1638.4291420578766
600,200326488,1028.2225517256866
601,200326490,1391.9890898613205
602,200326491,1672.5314533003375
603,200326492,980.2144632592111
604,200326494,880.20751467053
605,200326495,1226.2349856717233
606,200326496,1235.8367855071267
607,200326497,721.9709928666558
608,200326498,416.12064352739736
609,200326501,1239.9662396683484
610,200326502,1052.5548033400833
611,200326503,877.9075405196861
612,200326504,1195.8605395915783
613,200326505,800.9300431465333
614,200326506,1307.0260771881135
615,200326507,352.8727224583795
616,200326508,1376.4578230648876
617,200326509,1357.1892600962335
618,200326510,554.95778920724
619,200326511,758.7929393332087
620,200326512,875.3635870989721
621,200326514,507.34605304377646
622,200326515,1146.3704117973823
623,200326516,1416.6832942668254
624,200326517,1463.3940839613347
625,200326519,871.1240251030625
626,200326520,425.7778286425418
627,200326521,1068.4757445407618
628,200326522,794.075747094866
629,200326523,1177.5046097225734
630,200326524,1136.0931205085928
631,200326525,943.6160831236691
632,200326526,1036.8703209914918
633,200326527,1226.1186730521351
634,200326528,584.1505306607305
635,200326530,399.8549875551178
636,200326531,967.6438091369516
637,200326533,1229.506992951332
638,200326534,1453.7268572200253
639,200326535,1169.7601117166741
640,200326537,1326.8865457809957
641,200326539,793.8529894970457
642,200326540,731.8779224247261
643,200326541,1297.556105159967
644,200326542,585.8475816563806
645,200326544,1023.5472337031999
646,200326545,1265.863780114842
647,200326546,567.8620012334086
648,200326549,1638.4335241096828
649,200326551,652.6946357155018
650,200326552,540.2335372885187
651,200326554,1416.9513053410865
652,200326555,808.950001108833
653,200326556,390.5642000010068
654,200326557,794.0725417337148
655,200326558,509.38600428716336
656,200326559,1046.8355118089416
657,200326560,898.7340719245059
658,200326561,1142.9576699526438
659,200326562,1114.6165418263008
660,200326563,624.3994934853514
661,200326564,578.9769291274756
662,200326566,464.23533900754853
663,200326567,1191.0005791759108
664,200326568,1208.113472281929
665,200326569,1107.9268697485916
666,200326571,1036.7786192506876
667,200326572,523.595544047096
668,200326574,1478.3309543532364
669,200326575,969.742828632404
670,200326576,743.0531038658722
671,200326577,572.1667555308833
672,200326579,1480.374217369807
673,200326580,917.9678113796601
674,200326581,1092.5685297111022
675,200326582,1042.2573686655958
676,200326583,771.7477165112074
677,200326584,923.3693849938711
678,200326586,1354.5569684371542
679,200326589,648.1959179691582
680,200326590,1371.480113127338
681,200326591,690.3718049400597
682,200326592,451.99630235406556
683,200326593,1429.695314693148
684,200326594,1477.160347165751
685,200326595,1193.3896925842155
686,200326596,676.8956428763889
687,200326597,1350.879714760787
688,200326598,1642.3062699603615
689,200326599,355.01608009876736
690,200326600,1491.879233623528
691,200326601,992.9824232426511
692,200326602,425.9276162011411
693,200326603,1589.0192657003934
694,200326604,432.0260832459237
695,200326606,1044.9364833743573
696,200326607,638.2913041710241
697,200326608,1482.1683466818763
698,200326610,579.5361819101176
699,200326611,1358.5707635302067
700,200326612,888.7619738471748
701,200326613,821.0797709527582
702,200326615,521.3278072235071
703,200326616,656.5394377469288
704,200326617,1456.0080529169795
705,200326618,1555.814135149508
706,200326619,629.9505748397673
707,200326620,810.2316409106887
708,200326625,1624.9708891197802
709,200326626,678.2255027836803
710,200326629,696.7087415720578
711,200326630,1452.594162020163
712,200326631,1506.0738385384302
713,200326632,1632.423092403632
714,200326633,869.3587674562992
715,200326636,1284.8078287152664
716,200326638,872.5111644133531
717,200326639,1408.3174761433902
718,200326641,1521.6569283738836
719,200326643,1059.4232529778228
720,200326646,1136.857812260474
721,200326647,1370.6023493336395
722,200326649,1348.3247703369932
723,200326651,1460.2719375677746
724,200326653,1011.4570083619157
725,200326654,683.9703667265716
726,200326655,836.2495176575472
727,200326656,924.3354704008876
728,200326658,554.6737950421722
729,200326659,780.1828486533329
730,200326660,499.24133719307594
731,200326662,939.8084316939267
732,200326663,1550.7546810488884
733,200326664,1326.7400694881967
734,200326667,586.4904089947019
735,200326670,947.8530040113008
736,200326672,625.4353000777013
737,200326674,633.3057501181107
738,200326675,545.2240142607964
739,200326676,875.8682962320067
740,200326677,1612.3442692693677
741,200326678,542.2792367820833
742,200326679,686.1818500491006
743,200326680,735.769664495368
744,200326681,1128.5804341266005
745,200326684,1331.34345994761
746,200326685,1364.455569912209
747,200326686,694.6021937046594
748,200326687,1465.0120341709694
749,200326688,1494.0087174009966
750,200326689,766.3045733957991
751,200326690,1452.5860060110995
752,200326691,1494.1083754237247
753,200326692,1428.6851589141063
754,200326693,792.8093673861553
755,200326694,1126.251614335634
756,200326695,1531.614548687752
757,200326696,748.3424578172601
758,200326697,759.9001238709099
759,200326698,947.7237613779893
760,200326699,1257.0808388977973
761,200326700,728.6154345212816
762,200326701,951.7693684930125
763,200326702,714.3509967248625
764,200326703,1197.0522714438762
765,200326705,1564.1855462088627
766,200326706,979.348180925684
767,200326707,1593.1900247221874
768,200326708,1401.877867371623
769,200326710,1249.0037478096588
770,200326712,440.72864738054676
771,200326713,1562.9400163935486
772,200326714,1139.0043917996645
773,200326715,1093.8126511067417
774,200326717,1414.983667525259
775,200326718,1074.6426240783367
776,200326719,452.15748375480985
777,200326720,819.4033767497042
778,200326721,899.7643673813286
779,200326723,804.9630974292929
780,200326724,1596.3040947524426
781,200326725,1627.0609442350715
782,200326726,749.6744626540258
783,200326728,1594.1304246862717
784,200326729,971.361657640765
785,200326730,1491.541731316933
786,200326731,572.5921124519405
787,200326732,1243.2871691522166
788,200326733,612.1517782852158
789,200326734,600.6880443528783
790,200326735,499.3470376894328
791,200326736,1434.8648843858978
792,200326737,969.2571815737753
793,200326739,1613.6345548306783
794,200326740,397.80029809757406
795,200326741,1218.981871532149
796,200326742,812.9831553048957
797,200326744,1379.2195259244072
798,200326745,640.2830618364928
799,200326746,983.2180616134407
800,200326747,1415.0224292945556
801,200326748,1014.3687222179055
802,200326749,1415.3825256039745
803,200326750,993.1039455887975
804,200326751,386.17855439434413
805,200326752,1060.4253805646563
806,200326753,1003.6192783144143
807,200326754,1557.78867434103
808,200326756,974.2059349351966
809,200326757,1360.3648692677816
810,200326758,1043.0285690807111
811,200326760,848.5732879946758
812,200326761,947.7162588281121
813,200326762,1046.5353381986183
814,200326764,1150.7324346847595
815,200326765,855.0265425019438
816,200326766,1172.7084774169932
817,200326767,739.7360897093505
818,200326768,1383.7280314824718
819,200326770,1056.6214025819722
820,200326772,880.5648130843235
821,200326773,707.6808199195085
822,200326774,1500.9310914566652
823,200326775,1002.5664099090251
824,200326776,1364.5108778981746
825,200326777,1129.9308762448784
826,200326778,1326.0589089677715
827,200326779,917.6828871915382
828,200326780,1628.8362997232493
829,200326781,438.73640525330313
830,200326782,1447.5362150911544
831,200326783,823.3597285279919
832,200326784,1096.884565820399
833,200326785,540.8193325574524
834,200326787,326.05614197871125
835,200326788,863.1051874339366
836,200326790,344.4769079976726
837,200326791,1188.0728780338554
838,200326792,751.2926516911189
839,200326793,1168.1398676468389
840,200326794,1121.3908884295734
841,200326795,1080.3764512123923
842,200326796,487.41377868674317
843,200326799,577.3142248798177
844,200326800,684.9236171422635
845,200326801,1475.2376887341145
846,200326803,1440.3395237974898
847,200326806,1277.027855807511
848,200326810,373.2310038783942
849,200326811,1558.3773286805674
850,200326812,455.8962519081701
851,200326815,425.3821753223146
852,200326816,743.7113793989349
853,200326817,459.7408064132129
854,200326818,1165.1575287984358
855,200326819,985.9809974441492
856,200326820,872.7488420849819
857,200326822,764.5188971059601
858,200326823,1230.6785842205277
859,200326824,1271.8141876646484
860,200326825,1134.7474227119947
861,200326827,514.4193446666803
862,200326829,1163.0085886029465
863,200326830,1312.3455497894831
864,200326832,1024.9657065127037
865,200326833,1587.8000499563657
866,200326834,1054.3895486792678
867,200326835,1407.907992128427
868,200326836,1405.400251199398
869,200326837,1134.9096514525168
870,200326839,669.0577241534687
871,200326841,727.3549488911519
872,200326843,911.348014957663
873,200326844,633.3631309717093
874,200326846,990.6821714722965
875,200326847,901.0896300769338
876,200326848,397.0029580732378
877,200326849,1152.7734286884088
878,200326850,381.96757884748985
879,200326852,414.2510766514463
880,200326853,1127.1597762056685
881,200326856,782.2729340450203
882,200326857,1321.5849077931284
883,200326859,1054.9939366691963
884,200326860,1130.1071575839671
885,200326863,1408.5512729094503
886,200326864,1300.2603893788016
887,200326865,899.980409072232
888,200326866,885.9043953558324
889,200326868,1248.2169498823932
890,200326869,929.257556325694
891,200326870,1052.4736287352869
892,200326871,1127.351042111147
893,200326872,1376.7600769923026
894,200326873,1299.8545120886668
895,200326875,1523.4944897929904
896,200326877,704.4085514444712
897,200326878,1655.150002493804
898,200326879,899.5495180490657
899,200326880,942.2954160762104
900,200326882,846.8923726224389
901,200326883,1350.4402653813158
902,200326884,1151.951875157544
903,200326885,1138.8216307963582
904,200326887,1307.2625801962101
905,200326888,1291.746562180148
906,200326889,546.3710408035375
907,200326890,806.2180597395622
908,200326892,1254.9955385944113
909,200326894,1171.3875684026405
910,200326895,814.6628472820736
911,200326896,1333.5138882620276
912,200326897,1304.0763318853071
913,200326898,945.1454887211424
914,200326899,572.0002674764487
915,200326900,473.7205367455167
916,200326901,336.69656622239444
917,200326902,991.6031370150422
918,200326904,453.63127774902085
919,200326905,867.5952432096655
920,200326906,757.9654004520467
921,200326911,1031.2200901534509
922,200326912,967.1786435101272
923,200326913,1544.4947680437974
924,200326914,637.7497618464005
925,200326915,1113.0733835398619
926,200326916,1486.2398181802794
927,200326917,1461.411837703846
928,200326918,1087.4865682779223
929,200326919,1352.7930298718136
930,200326920,1631.827878472848
931,200326921,1393.0051451940558
932,200326922,977.6102562139674
933,200326923,993.4785624196911
934,200326924,865.7537024539275
935,200326925,1402.498524372719
936,200326928,1004.6805148825038
937,200326930,1668.663619733755
938,200326932,813.4359704796144
939,200326933,379.30826817921786
940,200326935,1207.3695588860953
941,200326936,968.9167891384084
942,200326937,714.913917122407
943,200326938,1303.2188983695971
944,200326940,659.1035281735508
945,200326942,787.2885756591038
946,200326944,1129.5466637612833
947,200326945,366.5346387651714
948,200326946,733.4026869595092
949,200326947,1130.0006927859479
950,200326949,1377.2392598104746
951,200326950,1117.9295232482411
952,200326951,1211.7655610910574
953,200326952,452.9245276626215
954,200326953,833.6734501927868
955,200326954,1257.1976354179633
956,200326955,732.3453783228344
957,200326956,1314.9414080421634
958,200326957,765.201578120374
959,200326958,306.0910766891596
960,200326959,888.8211655184633
961,200326960,778.221175842494
962,200326961,663.082434908425
963,200326963,1403.8088784847976
964,200326965,931.6828909053096
965,200326966,1341.4614464720698
966,200326967,768.0248104272201
967,200326968,1043.04130171252
968,200326970,876.3845010033713
969,200326971,574.6015675856366
970,200326972,1024.5423488698175
971,200326973,710.896956323632
972,200326974,1089.8595027706353
973,200326976,846.3382421303737
974,200326977,1343.484608142397
